,id,brand,categories,dateAdded,dateUpdated,ean,keys,manufacturer,manufacturerNumber,name,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,Content_ID,reviews.numHelpful,rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,upc,User_ID,rating_per_user
730,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2016-03-04T00:00:00.000Z,2017-09-25T16:58:52Z,"2017-09-18T03:50:00.000Z,2017-07-14T21:02:00.000Z,2017-07-09T07:06:00.000Z,2017-07-12T20:04:00.000Z,2017-07-19T03:28:00.000Z,2017-07-19T23:58:00.000Z",False,False,140205109.0,,1,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=2,"I used Windex Original on my glass top kitchen table and all I could see was a smeary haze. I tried it two more times and it was still hazy. The forth time instead of a paper towel I used a clean cotton dish rag - still smears. I had been cleaning both top and undersides of the table. When I tried windex on a nearby window, it seemed to work fine. I wonder if the previous cleaner had left a residual My husband who has more muscle is going to reclean the glass top bottom. If microfiber cloth is required,you should put that on the label. I clean my table 3 or 4 times a day - I NEED SOMETHING THAT WORKS.",Windex Original no longer works,,,Rosie,19800001285,13691,5
742,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2013-08-14T00:00:00.000Z,2017-08-07T00:36:31Z,"2017-07-14T21:02:00.000Z,2017-07-19T23:58:00.000Z,2017-07-12T20:04:00.000Z,2017-07-19T03:28:00.000Z,2017-07-09T07:06:00.000Z",False,False,22937377.0,,1,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=3,I have many glass surfaces in my home and windex is a regular on my shopping list. The last bottle I purchased must be a different formula. Everything I use it on is a streaky mess. I actually made a quick store run to buy a different product when a friend text that she was stopping by. If the quality of this Johnson family product isn't restored they should discontinue it. Who has time for cleaning products that cause extra work!,What is going on,,,Disappointed,19800001285,4393,5
765,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2015-05-25T00:00:00.000Z,2017-09-25T16:58:52Z,"2017-09-18T03:50:00.000Z,2017-07-12T20:04:00.000Z,2017-07-19T03:28:00.000Z,2017-07-09T07:06:00.000Z,2017-07-19T23:58:00.000Z,2017-07-14T21:02:00.000Z",False,False,120990807.0,,2,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=5,"Windex doesn't clean mirrors, glass like it used to. Leaves streaks. Works somewhat better than last brand tried so bought again. Got home and it won't spray. Nozzle front won't turn at all and nothing else works to open it. I shouldn't have to buy spray bottle for something that comes in a spray bottle.",Did You Change Ingredients,,,Laura,19800001285,8958,6
812,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2017-03-08T00:00:00.000Z,2017-08-05T07:43:40Z,"2017-07-19T23:58:00.000Z,2017-07-19T03:28:00.000Z,2017-07-12T20:04:00.000Z,2017-07-09T07:06:00.000Z,2017-07-14T21:02:00.000Z",True,True,133571165.0,1.0,4,https://www.walmart.com/reviews/product/11027259,Good,Betty,,,Betty,19800001285,1781,5
867,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2014-10-30T00:00:00.000Z,2017-09-25T16:58:52Z,"2017-09-18T03:50:00.000Z,2017-07-12T20:04:00.000Z,2017-07-19T03:28:00.000Z,2017-07-09T07:06:00.000Z,2017-07-19T23:58:00.000Z,2017-07-14T21:02:00.000Z",False,True,102808191.0,,5,"https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=10,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=11","I clean houses for a living and windex is a must for me. Any job I have, windex leaves all the mirrors and windows in the houses clean and shiny. This review was collected as part of a promotion.",Always my go to cleaner,,,Sunny,19800001285,15232,7
891,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2015-10-07T00:00:00.000Z,2017-09-25T16:58:52Z,"2017-09-18T03:50:00.000Z,2017-07-12T20:04:00.000Z,2017-07-19T03:28:00.000Z,2017-07-09T07:06:00.000Z,2017-07-19T23:58:00.000Z,2017-07-14T21:02:00.000Z",False,True,66126766.0,0.0,5,"https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=9,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=7","I would never use anything else on my glass, Windows, or mirrors. My results are always the same. Great helper.",Marty,,,Marty,19800001285,10406,6
899,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2014-10-30T00:00:00.000Z,2017-09-25T16:58:52Z,"2017-09-18T03:50:00.000Z,2017-07-12T20:05:00.000Z,2017-07-19T03:28:00.000Z,2017-07-09T07:06:00.000Z,2017-07-19T23:58:00.000Z,2017-07-14T21:02:00.000Z",False,True,102807821.0,,5,"https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=12,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=13","Modify the label. Exceeding all claims,this stuff is far superior to the Original Windex formulation! This review was collected as part of a promotion.",Exceeds all claims,,,Chris,19800001285,3092,7
909,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2016-06-27T00:00:00.000Z,2017-09-25T16:58:52Z,"2017-09-18T03:50:00.000Z,2017-07-14T21:02:00.000Z,2017-07-19T23:58:00.000Z,2017-07-12T20:04:00.000Z,2017-07-19T03:28:00.000Z,2017-07-09T07:06:00.000Z",True,True,92433746.0,0.0,5,"https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=4,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=3","Great product, I wouldn't buy anything else to clean my windows or mirrors. I've used it so long I don't know how I got started. Smells very clean too.",windex I see Clear,,,Linda,19800001285,9263,9
954,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2016-02-24T00:00:00.000Z,2017-09-25T16:58:52Z,"2017-09-18T03:50:00.000Z,2017-07-14T21:02:00.000Z,2017-07-09T07:06:00.000Z,2017-07-12T20:04:00.000Z,2017-07-19T03:28:00.000Z,2017-07-19T23:58:00.000Z",False,True,80895638.0,1.0,5,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=2,I purchased a Windex refill because I no longer found the GV brand. Your brand performs just as good and was very much lower in price. I would have preferred the Walmart product.,Windex vs GV,,,Sandy,19800001285,14083,19
980,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2017-06-08T00:00:00.000Z,2017-08-05T07:43:40Z,"2017-07-19T23:58:00.000Z,2017-07-19T03:28:00.000Z,2017-07-12T20:04:00.000Z,2017-07-09T07:06:00.000Z,2017-07-14T21:02:00.000Z",False,True,180749679.0,,5,https://www.walmart.com/reviews/product/11027259,"When I found this site, there were a lot of prior reviews complaining bitterly that the new Windows was inferior to the old and left hard to remove streaks. I find it hard to believe that people are that incredibly inept and impatient and have to assume that it was in some way the fault of Windex. Be that as it may, I bought another industrial sized Windex Advanced from Costco recently and after using it on the windows of my car, outside and inside, I am relieved that you seem to have listened to the on-line complaints and fixed the problem. This version of Windex not only sprayed well but, when used as recommended, with perhaps a bit of extra elbow grease as needed, actually cleaned the inside and outside glass surfaces and left them sparkling. Thanks again for fixing my favorite window cleaning solution.",Thanks for fixing the streaking problem,,,Bill,19800001285,1849,6
1027,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2014-11-02T00:00:00.000Z,2017-07-19T13:30:03Z,"2017-07-12T20:04:00.000Z,2017-07-19T03:28:00.000Z,2017-07-09T07:06:00.000Z,2017-07-19T23:58:00.000Z,2017-07-14T21:02:00.000Z",False,True,102921594.0,,5,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=13,I love Windex and use it constantly. It offers quick cleanup! Leaves a great shine on everything. This review was collected as part of a promotion.,Essential cleaning supply,,,Lisa,19800001285,9343,11
1039,AV1YGDqsGV-KLJ3adc-O,Windex,"Household Essentials,Cleaning Supplies,Glass Cleaners,Health & Household,Household Supplies,Household Cleaning,Featured Brands,Home And Storage & Org,Thanksgathering,All-purpose Cleaners,Target Restock,Food & Grocery,Glass & Window",2017-07-18T23:46:09Z,2018-02-05T08:34:58Z,19800001285,"019800001285,windex/12972711,windexoriginalglasscleanerrefill676oz2liter/b00192ex24,windexoriginalglasscleanerrefill676oz2liter/b000v9lapy,windexoriginalglasscleanerrefill676oz2liter/b000v9qn1a,windexoriginalglasscleanerrefill676oz2liter/001309400,windexoriginalglasscleanerrefill676oz2liter/1309400,windexoriginalglasscleanerrefill676oz2liter/03249461000p,0019800001285",Windex,12972711,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),2013-01-07T00:00:00.000Z,2017-07-19T13:30:04Z,"2017-07-12T20:05:00.000Z,2017-07-19T03:28:00.000Z,2017-07-09T07:06:00.000Z,2017-07-19T23:58:00.000Z,2017-07-14T21:02:00.000Z",False,True,13782908.0,,5,https://www.walmart.com/reviews/product/11027259?limit=20&sort=relevancy&page=12,I have used Windex products all of my life. They work on nearly everything. All i wish is that it had a better smell!,This product works for SOOOO many purposes!!,,,Megan,19800001285,10598,8
1108,AV1YmDL9vKc47QAVgr7_,Aussie,"Personal Care,Hair Care,Shampoo,Beauty,Shampoo & Conditioner,Shampoos,Daily Shampoo",2017-07-19T02:05:55Z,2018-02-05T11:27:11Z,3.81519E+11,"381519022777,aussieaussomevolumeshampoo135oz/b001ky7oj0,aussie/17482981,aussie174aussomevolumeshampoo135floz/b00gmp8e7i,aussie174aussomevolumeshampoo135floz/b001ky7oj0,aussie174aussomevolumeshampoo135floz/000215379,0381519022777",Aussie,17482981,"Aussie Aussome Volume Shampoo, 13.5 Oz",2016-10-15T00:00:00.000Z,2017-09-11T02:56:19Z,"2017-09-04T04:19:00.000Z,2017-07-19T07:11:00.000Z,2017-07-20T01:47:00.000Z",False,True,155428803.0,,4,"https://www.walmart.com/reviews/product/10316752?limit=20&sort=relevancy&page=3,https://www.walmart.com/reviews/product/10316752?limit=20&sort=relevancy&page=2","I love this shampoo so much! It leaves my hair feeling extra soft and lightweight! I do not see a difference with the volume in my hair after using this - that's why I gave this product 4 out of 5. Otherwise, I absolutely love this product so much and will repurchase! *I received this product via Influenster to try for free review",Love this!,,,An anonymous customer,3.81519E+11,805,421
1136,AV1YmDL9vKc47QAVgr7_,Aussie,"Personal Care,Hair Care,Shampoo,Beauty,Shampoo & Conditioner,Shampoos,Daily Shampoo",2017-07-19T02:05:55Z,2018-02-05T11:27:11Z,3.81519E+11,"381519022777,aussieaussomevolumeshampoo135oz/b001ky7oj0,aussie/17482981,aussie174aussomevolumeshampoo135floz/b00gmp8e7i,aussie174aussomevolumeshampoo135floz/b001ky7oj0,aussie174aussomevolumeshampoo135floz/000215379,0381519022777",Aussie,17482981,"Aussie Aussome Volume Shampoo, 13.5 Oz",2016-10-06T00:00:00.000Z,2017-09-11T02:56:19Z,"2017-09-04T04:19:00.000Z,2017-07-19T07:11:00.000Z,2017-07-20T01:47:00.000Z",False,True,154958328.0,,5,"https://www.walmart.com/reviews/product/10316752?limit=20&sort=relevancy&page=3,https://www.walmart.com/reviews/product/10316752?limit=20&sort=relevancy&page=2","I love the smell of this Aussie shampoo. It gets my hair very clean without drying it out. I love how soft my hair feels after using this. I have fine hair, and i did notice a bit of volume after using this shampoo. I received this Aussie product for free in an Influenster Voxbox for testing purposes. My opinions are completely my own! :)",smells great!,,,An anonymous customer,3.81519E+11,805,421
